,0,1,2,3,4
5043,scam govt,0,0,0,0
5044,voting rights,0,0,0,0
5045,reporters asking,0,0,0,0
5046,terrorists released,25 terrorists,0,0,0
5047,0,0,0,0,0
5048,rafale deal,0,0,0,0
5049,kashmiri,0,0,0,0
5050,farmers debt,debt waiver,0,0,0
5051,pulwama attack,pulwama,that pulwama,indian girl,0
5052,congress lost,has congress,elections barely,0,0
5053,mandir attack,terror attack,0,0,0
5054,mumbai terror,cops killed,bulletproof jackets,0,0
5055,pak nuclear,nuclear threats,0,0,0
5056,rafale files,0,0,0,0
5057,criticise bjp,criticise modi,shankar criticise,bjp openly,indian forces
5058,0,0,0,0,0
5059,0,0,0,0,0
5060,0,0,0,0,0
5061,bjp imran,imran and,imran probably,imran,between imran
5062,chaiwala,chaiwala pm,pm pilots,0,0
5063,plunder of,plunder,0,0,0
5064,0,0,0,0,0
5065,bjp workers,bjp,muslim youth,0,0
5066,raga will,lok sabha,sonia,sonia gandhi,sabha polls
5067,sonia gandhi,sonia,queen sonia,gandhi is,0
5068,killed indian,0,0,0,0
5069,want kashmir,kashmiris the,not kashmiris,kashmiris,kashmir
5070,cards jared,jared is,when jared,jared going,jared
5071,0,0,0,0,0
5072,gazwae kashmir,kashmir gazwae,gazwae jammu,jammu starts,kashmir
5073,want kashmiris,kashmir this,kashmiris,land kashmir,kashmiris it
5074,bjp mp,shoes mla,mla very,mla ðÿ,his mla
5075,gaza,gaza speak,0,0,0
5076,stophindiimposition hindimodibeda,on bjp4karnataka,tipu sultan,anti karnataka,0
5077,india mocked,mocked pakistan,retaliation modi,0,0
5078,bjp govt,bjp,for bjp,0,0
5079,maoists were,maoist was,maoists,when maoists,maoist
5080,pakis,know pakis,pakis posed,0,0
5081,balakot attack,of balakot,0,0,0
5082,0,0,0,0,0
5083,boycott kashmiris,0,0,0,0
5084,crores indians,india luck,0,0,0
5085,innocent kashmiris,of kashmiris,kashmiris strongly,kashmiris,kashmiris is
5086,0,0,0,0,0
5087,jew hater,hater omar,omar jew,jew haters,jew hating
5088,about chelsea,0,0,0,0
5089,demonetisation did,demonetisation was,ambani mehul,during demonetisation,0
5090,0,0,0,0,0
5091,0,0,0,0,0
5092,indian terrorism,condemning indian,bjp shame,indiaâ honour,nda bjp
5093,martyrâ funeral,patna and,in patna,patna,0
5094,condolence message,sonia gandhi,gandhi on,smt sonia,0
5095,is congress,0,0,0,0
5096,0,0,0,0,0
5097,0,0,0,0,0
5098,0,0,0,0,0
5099,minister fired,0,0,0,0
5100,pak match,attack kaluchak,jammuterrorattack pulwamaterrorattack,kaluchak attack,pak
5101,climatechange greennewdeal,urge congress,greennewdeal climateaction,0,0
5102,indian pm,leader bjp,bjp,0,0
5103,are terrorists,0,0,0,0
5104,0,0,0,0,0
5105,pelosi is,basically pelosi,pelosi,0,0
5106,0,0,0,0,0
5107,scam bjp,rs 106,munde accused,0,0
5108,jammu blast,modi behind,narendramodi modi,jammu,0
5109,dmk opportunism,dmk has,the dmk,dmk,0
5110,modi photo,pm modi,0,0,0
5111,vape flavors,ban vape,vape,0,0
5112,0,0,0,0,0
5113,bjp propaganda,bjp groups,pro bjp,0,0
5114,horn bear,big horn,lakota leader,hollow horn,the sioux
5115,match fixing,0,0,0,0
5116,exact records,records,0,0,0
5117,0,0,0,0,0
5118,congress concons,0,0,0,0
5119,modi shah,slams bjp,changed ideology,bjp says,0
5120,0,0,0,0,0
5121,0,0,0,0,0
5122,muslim legislator,0,0,0,0
5123,impeachment of,impeachment,the impeachment,0,0
5124,pm modi,modi congress,modi,oppose pm,0
5125,green cards,0,0,0,0
5126,politicise pulwama,0,0,0,0
5127,thrashed student,bjp workers,workers thrashed,of bjp,bjp
5128,madhya pradesh,allowanceâ,unemployment allowanceâ,0,0
5129,slammed modi,0,0,0,0
5130,dobbsâ seditious,lou dobbsâ,0,0,0
5131,jammu failure,0,0,0,0
5132,comparison diamond,coal,diamond,diamond and,coal ðÿ
5133,entered jammu,another kashmir,of jammu,jammu,jammubusstandblast
5134,trending pakresponsiblestate,pakresponsiblestate,pakresponsiblestate as,modi aggression,pakistan has
5135,remove terrorism,0,0,0,0
5136,kashmiris indians,aren kashmiris,indians narendramodi,kashmiris,about indians
5137,pmmodi pensionyojna,mega pension,0,0,0
5138,0,0,0,0,0
5139,kashmiris harassment,0,0,0,0
5140,modi stings,stings congress,0,0,0
5141,is hacked,amitmalviya bjp,0,0,0
5142,case bjp4india,bjp4india,bjp4india shown,0,0
5143,seats rahulgandhi,lok sabha,raipur 36garh,0,0
5144,rafale files,gandhi rafale,0,0,0
5145,narendramodi ji,bjp4india,in srinagar,0,0
5146,ram mandir,mandir,mandir stop,bjp4india,bjp4india amitshah
5147,manmohan singh,pmoindiamodi pmuralidharrao,0,0,0
5148,elliott_abrams testifying,0,0,0,0
5149,yogi warns,brawl yogi,0,0,0
5150,mla baghel,0,0,0,0
5151,mumbai terror,terror attack,0,0,0
5152,republican women,gop rep,0,0,0
5153,0,0,0,0,0
5154,jammu blast,kashmiris calling,about jammu,kashmiris,kashmir
5155,congress investigate,us treasury,0,0,0
5156,0,0,0,0,0
5157,citizenship question,citizenship,the citizenship,0,0
5158,haryana,from haryana,haryana don,to kancheepuram,kancheepuram must
5159,hijab was,0,0,0,0
5160,0,0,0,0,0
5161,0,0,0,0,0
5162,darling imran,modi hate,0,0,0
5163,losers sonia,15 losers,sabha elections,0,0
5164,wiki muhammad_iqbal,muhammad_iqbal,muhammad_iqbal and,pakistan first,pakistan
5165,house resolution,0,0,0,0
5166,congress was,true congress,0,0,0
5167,defeating bjp,bjp,the bjp,0,0
5168,congress cheated,india compromising,0,0,0
5169,0,0,0,0,0
5170,never pak,pak never,pak,airstrikes pak,pak is
5171,rahul gandhi,0,0,0,0
5172,again pakistan,pakistan may,0,0,0
5173,netneutrality legislation,throttle internet,0,0,0
5174,sonia gandhi,cp rahulgandhi,congress list,0,0
5175,commander abhindan,which imran,abhindan,abhindan receiving,imran
5176,demanding bjp,bjp led,bjp,indian opposition,killing terrorist
5177,0,0,0,0,0
5178,nehru sneaking,shows nehru,nehru,0,0
5179,voot uncle,kyys4onvoot aap,uncle voot,veet aunty,uncle plz
5180,lowiqsanghis sadly,0,0,0,0
5181,wear tilak,0,0,0,0
5182,abhinandan return,pak rahul,0,0,0
5183,criminal cohen,cohen convicted,0,0,0
5184,kashmiri if,kashmiri shit,kashmiri,up kashmiri,0
5185,attacks modi,indian opposition,opposition attacks,modi,modi over
5186,fake promise,how promises,promises are,0,0
5187,0,0,0,0,0
5188,0,0,0,0,0
5189,fight bjp,bjp4india mla,bjp4india,between bjp4india,mps shoe
5190,stealing rafale,0,0,0,0
5191,0,0,0,0,0
5192,chhattisgarh kills,president rahul,rahul gandhi,kills congress,0
5193,mentioning aipac,aipac,lobby israeli,israeli influence,aipac recasting
5194,government weakest,modi government,ahmed patel,regime,0
5195,0,0,0,0,0
5196,0,0,0,0,0
5197,bjp website,bhaiya aur,aur bhehno,bjp,bhaiya
5198,gujarat scenario1,possible bjp,0,0,0
5199,kremlin annex,0,0,0,0
5200,terrorist she,0,0,0,0
5201,0,0,0,0,0
5202,modiâ cabinet,looming modiâ,0,0,0
5203,bjp4india website,bjp4india,is hacked,the bjp4india,0
5204,0,0,0,0,0
5205,ganga environmentalist,cleaner ganga,ganga,betrayed ganga,ganga and
5206,india bomb,attack hindus,new india,0,0
5207,bjp followers,0,0,0,0
5208,junqueras currently,junqueras,an mp,0,0
5209,cuban women,all cuban,cuban,0,0
5210,chhattisgarh government,0,0,0,0
5211,hate israel,0,0,0,0
5212,0,0,0,0,0
5213,tension pakistan,pakistan still,and pakistan,0,0
5214,butter pickles,hate bread,pickles,0,0
5215,pulwama incident,praising modi,0,0,0
5216,0,0,0,0,0
5217,making jagan,jagan,jagan the,0,0
5218,modi stings,stings congress,0,0,0
5219,0,0,0,0,0
5220,indian spy,pakistan shame,0,0,0
5221,presidentâ declaration,0,0,0,0
5222,existing mps,0,0,0,0
5223,gop outrage,outrage,gop israel,0,0
5224,podesta lied,podesta said,0,0,0
5225,assange journalist,julian assange,wikileaks,0,0
5226,kashmiri terrorist,0,0,0,0
5227,bjp and,bjp,the bjp,liberal maharashtrians,0
5228,blame pakistan,before pulwama,gandhi lost,pulwama,pulwama but
5229,modi2019wave,modi2019wave no,modi namoagain,again modi,modi wave
5230,indian nationalism,nationalist sentiments,modi wave,nationalist,nationalism
5231,gujarat congress,sabaria resigned,0,0,0
5232,knocking bjp,bjp door,0,0,0
5233,modi ji,0,0,0,0
5234,ilhan omar,congresswoman ilhan,meghan mccain,0,0
5235,0,0,0,0,0
5236,bjp could,mandir,ayodhyamediation instead,point bjp,mandir many
5237,bjp voting,hindu liberals,not bjp,0,0
5238,visit israel,aipac,aipac has,0,0
5239,mandir issue,ram mandir,0,0,0
5240,0,0,0,0,0
5241,0,0,0,0,0
5242,indian generals,0,0,0,0
5243,air strike,0,0,0,0
5244,ofâ rape,rithala aap,fir filed,aap mla,0
5245,ayodhya dispute,0,0,0,0
5246,modi india,modi represents,term modi,modi,0
5247,0,0,0,0,0
5248,incindia has,but incindia,incindia,incindia gets,that incindia
5249,corrupt aap,naresh balian,balian caught,arvind kejriwal,0
5250,pnb looter,0,0,0,0
5251,shinepurehindu mohammed___srh,not terrorist,terrorist,0,0
5252,hindutva terrorists,these hindutva,gau rakhshaks,hindutva,indiantakeonpulwama indian
5253,women reservation,0,0,0,0
5254,kashmiri,kashmiri dry,our kashmiri,0,0
5255,modi2019wave congress,0,0,0,0
5256,0,0,0,0,0
5257,sporting tilak,anti hindu,0,0,0
5258,calls kejriwal,kejriwal,bjp spokesperson,delhi cm,kejriwal secret
5259,rahul gandhi,gandhi,gandhi and,rahul,0
5260,arvindkejriwal ji,naresh balyan,0,0,0
5261,pulwama attack,alleges pulwama,pulwama,0,0
5262,warning indian,0,0,0,0
5263,0,0,0,0,0
5264,0,0,0,0,0
5265,pappu speaches,on pappu,pappu,0,0
5266,pulwama drama,campaign indiantakeonpulwama,bjp stoop,evidence bjp,pulwama
5267,live as,forever mahatma,die tomorrow,live forever,0
5268,radhakrishnan shouldn,pon radhakrishnan,radhakrishnan,kanyakumari seat,pon vijayaraghavan
5269,mamata is,bengal civic,waste bengal,bengal as,mamata
5270,samvida karmchari,karmchari future,jago govt,govt jago,karmchari
5271,namo modi2019wave,stop namo,modi2019wave,namo,0
5272,modi shud,0,0,0,0
5273,modi2019wave is,whether modi2019wave,modi2019wave,modi wave,rahulgandhi wave
5274,newsweek waltshaub,waltshaub congress,0,0,0
5275,clears rafale,rafale is,rafale,on rafale,rafale highly
5276,nehru started,nehru,from nehru,on kashmir,nehru to
5277,modi comes,0,0,0,0
5278,0,0,0,0,0
5279,0,0,0,0,0
5280,corruption aap,aadmi party,aap vs,aam aadmi,0
5281,shame indiantakeonpulwama,modi shame,shame modi,indiantakeonpulwama,indiantakeonpulwama https
5282,terror incidents,govt terror,0,0,0
5283,surjewala jo,surjewala,rssurjewala,like surjewala,rssurjewala you
5284,0,0,0,0,0
5285,imran masood,0,0,0,0
5286,ruled chhatisgarh,chhatisgarh son,chhatisgarh,0,0
5287,0,0,0,0,0
5288,0,0,0,0,0
5289,greatest liar,convicted liar,paid liar,liar who,liar ðÿ
5290,0,0,0,0,0
5291,rahul gandhi,modi congpakbhaibhai,rahul,gandhi,gandhi has
5292,0,0,0,0,0
5293,modi questions,0,0,0,0
5294,womensrights activist,0,0,0,0
5295,0,0,0,0,0
5296,sexual harassment,0,0,0,0
5297,lost jaishm,0,0,0,0
5298,justify discrimination,0,0,0,0
5299,0,0,0,0,0
5300,0,0,0,0,0
5301,lies venugopal,0,0,0,0
5302,0,0,0,0,0
5303,hindu,cow,hindu but,cow is,born hindu
5304,modi sir,modi,mig21 crashed,to modi,0
5305,rafale secrets,government hiding,threatening journalists,journalists nramind,0
5306,0,0,0,0,0
5307,sabha poll,balakot strikes,bjp mp,0,0
5308,narendra modi,modi ji,stop narendra,0,0
5309,stolen data,tdp members,0,0,0
5310,0,0,0,0,0
5311,0,0,0,0,0
5312,during indira,indira,indira gandhi,0,0
5313,politicise pulwama,pulwama,pulwama and,0,0
5314,99th spot,26th spot,0,0,0
5315,punish pakistan,0,0,0,0
5316,0,0,0,0,0
5317,accused omar,0,0,0,0
5318,0,0,0,0,0
5319,0,0,0,0,0
5320,sabha tenure,bjp result,of bjp,lok sabha,vajpayee govt
5321,0,0,0,0,0
5322,chowkidar,chowkidar as,have chowkidar,post turtle,0
5323,0,0,0,0,0
5324,omar critique,0,0,0,0
5325,nehru family,nehru,gandhi nehru,indian polity,0
5326,yaseer carried,reported yaseer,0,0,0
5327,temple broken,bjp stands,the temple,temple,bjp4india don
5328,0,0,0,0,0
5329,of mandir,mandir,mandir still,kashivishwanath kshivishwanathcorridoor,kashivishwanath
5330,0,0,0,0,0
5331,fcc got,the fcc,fcc,0,0
5332,id act,real id,id cards,0,0
5333,bjp propaganda,bjp4india,bjp,bjp4india many,temples under
5334,ism resolutions,0,0,0,0
5335,portrays india,0,0,0,0
5336,anti semitism,0,0,0,0
5337,0,0,0,0,0
5338,be boycotted,0,0,0,0
5339,0,0,0,0,0
5340,congress aoc,fec complaint,new congress,0,0
5341,bjp regime,bjp,modi ji,0,0
5342,water leaders,women water,womenandrivers,womenandrivers congress,0
5343,slams bjp,modi shah,bjp says,changed ideology,bjp
5344,slush fund,0,0,0,0
5345,0,0,0,0,0
5346,mla nareshbalyan,nareshbalyan,farziwal detains,nareshbalyan after,0
5347,rafale documents,0,0,0,0
5348,aap volunteers,aap believes,0,0,0
5349,missing rafale,rafale papers,0,0,0
5350,can mahagathbandhan,mahagathbandhan,0,0,0
5351,attacked pak,0,0,0,0
5352,hindutva bjp,hindutva,hindutva inc,accelerated hindutva,mo hindutva
5353,murshidabad and,murshidabad,in murshidabad,0,0
5354,0,0,0,0,0
5355,0,0,0,0,0
5356,hamary log,0,0,0,0
5357,pelosi says,is pelosi,pelosi losing,pelosi,0
5358,modiâ interview,killing modiâ,shrivastava narendramodicensored,0,0
5359,attacked kashmiri,0,0,0,0
5360,0,0,0,0,0
5361,david duke,david dukes,duke,duke calls,dukes
5362,0,0,0,0,0
5363,verizon throttled,throttled data,0,0,0
5364,pakistan escalates,forgive narendra,narendra modi,0,0
5365,congress women,women deserve,0,0,0
5366,rashida tlaib,rashida,0,0,0
5367,sikh genocide,abusing sikhs,rajeev gandhi,the sikh,gandhi
5368,0,0,0,0,0
5369,bjp delegation,eci submits,0,0,0
5370,0,0,0,0,0
5371,jet crashes,fighter jet,mig fighter,0,0
5372,jihadi didi,jihadi,0,0,0
5373,moral values,our cricketers,cricketers,0,0
5374,as modi,modi event,0,0,0
5375,is bluffistan,bluffistan we,bluffistan,pakistan is,planes pakistan
5376,sardesairajdeep faku,indiatoday rajeev_mp,0,0,0
5377,0,0,0,0,0
5378,bjp,by bjp,bjp not,defame hindus,hindus
5379,congress mlas,resignations of,0,0,0
5380,this bjp,bjp,bjp government,0,0
5381,janseva which,only dhanseva,transform amethi,0,0
5382,0,0,0,0,0
5383,balakot strike,fake photo,0,0,0
5384,writer nayantara,nayantara sahgal,nayantara,0,0
5385,obstructing congress,senate vote,senate,the senate,0
5386,0,0,0,0,0
5387,0,0,0,0,0
5388,action lawsuit,0,0,0,0
5389,pakis attacked,day pakis,0,0,0
5390,this congress,congress,0,0,0
5391,cows modi,pakistan https,0,0,0
5392,aap mla,mla accused,aamadmiparty kejriwal,aap history,aap aamadmiparty
5393,blame congress,kamalaharris we,congress,0,0
5394,0,0,0,0,0
5395,benefits cut,0,0,0,0
5396,transgender law,wants transgender,transgender,0,0
5397,drones prevent,would drones,drones,0,0
5398,bjp chief,amit shah,shah launched,0,0
5399,sexual harassment,0,0,0,0
5400,manmohan singh,singh vs,vs modi,0,0
5401,deadly sins,sins,sins wealth,seven deadly,0
5402,dynasty pidis,indiaexplained dynasty,0,0,0
5403,0,0,0,0,0
5404,ryanafournier congress,congress,0,0,0
5405,0,0,0,0,0
5406,vp sanu,1989 sfi,0,0,0
5407,0,0,0,0,0
5408,modi has,modi,0,0,0
5409,indiaâ election,indian democracy,poodle modi,modiâ poodle,0
5410,her puppet,puppet fraud,0,0,0
5411,narendra modi,0,0,0,0
5412,bjp indians,bjp,and bjp,0,0
5413,mr gandhi,poor rahulgandhi,elected pm,0,0
5414,omar,jihadists her,get omar,0,0
5415,allow bjp,bjp to,bjp,0,0
5416,eci constitutional,election commission,0,0,0
5417,himself bjp_à,wisely india,0,0,0
5418,pakistan zindabad,0,0,0,0
5419,gandhism to,gandhism,against gandhism,what hindu,hindu against
5420,jem terrorist,mr gandhi,0,0,0
5421,mullas,about mullas,mullas they,modi looks,0
5422,extradition arrest,0,0,0,0
5423,0,0,0,0,0
5424,he modi,0,0,0,0
5425,0,0,0,0,0
5426,crore jobs,crore,msmes in,msmes,0
5427,is sayingðÿ,modiðÿ ðÿ,modiðÿ,0,0
5428,masood azhar,indian jail,freed masood,0,0
5429,die tomorrow,forever mahatma,0,0,0
5430,0,0,0,0,0
5431,0,0,0,0,0
5432,rahulgandhi telanganasprogresswithcongress,telanganasprogresswithcongress niravinlondon,niravmodi congress,0,0
5433,0,0,0,0,0
5434,in telangana,telangana armoor,telangana,paka rastram,matram paka
5435,asylum seekers,049 immigrants,0,0,0
5436,tukdetukde_gangs ttg,tukdetukde_gangs,0,0,0
5437,gandhi nammarahulgandhi,ajit doval,0,0,0
5438,0,0,0,0,0
5439,bjp wants,bjp,0,0,0
5440,ktr,ktrstealsdata,0,0,0
5441,0,0,0,0,0
5442,of odisha,odisha,odisha is,0,0
5443,buy congress,congress eattherich,0,0,0
5444,munmed to,munmed,0,0,0
5445,0,0,0,0,0
5446,pulwama,after pulwama,pulwama particularly,0,0
5447,modi government,the modi,modi,0,0
5448,0,0,0,0,0
5449,bjp,indiaâ confrontation,0,0,0
5450,stolen idols,0,0,0,0
5451,bajrang dalis,dalis misguided,dalis,poor bajrang,0
5452,of rafaledeal,rafaledeal docs,rafaledeal,0,0
5453,0,0,0,0,0
5454,0,0,0,0,0
5455,pulwama attack,of pulwama,0,0,0
5456,bigot siddaramaiah,tilak rahulgandhi,siddaramaiah but,of siddaramaiah,bjp4karnataka karyakartas
5457,iranian guards,0,0,0,0
5458,profit prisons,0,0,0,0
5459,bjp bike,west bengal,how bjp,bike rally,0
5460,modi supporters,0,0,0,0
5461,indian banking,biggest fraudster,nirav modi,banking history,fraudster in
5462,0,0,0,0,0
5463,kashmir issue,mishandled kashmir,peace talks,0,0
5464,gandhi clowns,fake gandhi,gandhi,0,0
5465,rafale papers,0,0,0,0
5466,are poor,poor already,0,0,0
5467,elections are,idiot elections,0,0,0
5468,nehru gandhi,nehru,the nehru,indian intelligence,krishna dhar
5469,0,0,0,0,0
5470,medicine prices,0,0,0,0
5471,telangana,0,0,0,0
5472,avinandan could,avinandan,0,0,0
5473,climate legislation,motivate congress,0,0,0
5474,narendramodi terrorist,vijaya shanti,president rahulgandhi,pm narendramodi,rahulgandhi
5475,ahmed should,ahmed,vile witch,me ahmed,0
5476,said indira,indira was,indira,rajiv gandhi,rahulgandhi also
5477,farmers protesting,abusing farmers,farmers is,gandhi talks,abt farmers
5478,jahil,jahil as,0,0,0
5479,of incbihar,pakistan party,0,0,0
5480,gandhi speaks,rahul gandhi,0,0,0
5481,pakis praising,pakis,how pakis,praising narendramodi,pak
5482,modi ji,modi jis,0,0,0
5483,years modiji,modiji,0,0,0
5484,bjp should,bjp,0,0,0
5485,crore job,lies statistics,0,0,0
5486,0,0,0,0,0
5487,sharad tripathi,0,0,0,0
5488,rafale scam,0,0,0,0
5489,lord ram,0,0,0,0
5490,of bjp,bjp,bjp or,0,0
5491,islamic terrorism,islamic terrorist,terrorist attack,terrorism,terrorism has
5492,fake gandhi,gandhi surname,gandhi,0,0
5493,hindus cowards,calling hindus,all hindus,hindus,are hindu
5494,included bjp,bjp,bjp took,0,0
5495,power jayalalithaa,jayalalithaa must,aiadmk minister,jayalalithaa,minister minister_ktr
5496,modi snatched,0,0,0,0
5497,balakot strike,0,0,0,0
5498,keep cryingðÿ,internal strike,0,0,0
5499,ðÿ bjp4india,tukade gang,bjp4india forget,0,0
5500,gods act,congress needs,0,0,0
5501,9th circuit,0,0,0,0
5502,bakshi brother,bakshi who,gd bakshi,ndu bakshi,bakshi found
5503,big modi,modi is,pr campaign,0,0
5504,goa delegation,gandhi and,gandhi,rahul gandhi,0
5505,imrankhan terrorist,terrorist narendramodi,peaceful imrankhanpti,terrorism peaceful,humanitarian imrankhan
5506,arvindkejriwal shame,on bjp,bjp,arvindkejriwal,0
5507,modi government,blaming modi,0,0,0
5508,sandy hook,grief sandy,0,0,0
5509,0,0,0,0,0
5510,please pakistan,pakistan pm,0,0,0
5511,0,0,0,0,0
5512,pak,pak is,obvious pak,0,0
5513,election at,nigeriadecides snapandsend,governorship apc,nigeriadecides,election
5514,bjp,bjp and,hates bjp,kashmiri is,kashmiri
5515,missing crore,rafale documents,0,0,0
5516,bjp should,tn alliance,0,0,0
5517,agrarian crisis,farmers are,farmers,the farmers,farmers know
5518,pharma congress,big pharma,0,0,0
5519,0,0,0,0,0
5520,pakistanis pulwamaattack,balakot widow,pakistanâ balakot,casualties among,0
5521,incindia cong,0,0,0,0
5522,measles outbreaks,measles,as measles,worst fears,fears are
5523,bofors range,induction bofors,of bofors,bofors in,bofors
5524,indian secularism,0,0,0,0
5525,election reform,thehill election,0,0,0
5526,namo destroyed,destroyed mamta,mamta didiâ,then namo,namo
5527,0,0,0,0,0
5528,daam kashmiris,kashmir,in kashmir,kashmiris who,kashmiris
5529,nirav modi,modi accused,man nirav,0,0
5530,terror supporters,indian diaspora,0,0,0
5531,pakistan hindu,pakistan,0,0,0
5532,modi india,rahul gandhi,0,0,0
5533,looted india,mahalootbandhan comes,0,0,0
5534,pakistan banned,banned jaish,ban bajrang,bajrangi killed,0
5535,exchange terrorists,terrorists masood,0,0,0
5536,0,0,0,0,0
5537,0,0,0,0,0
5538,0,0,0,0,0
5539,0,0,0,0,0
5540,0,0,0,0,0
5541,congress is,0,0,0,0
5542,threaten india,0,0,0,0
5543,0,0,0,0,0
5544,pakistani agent,0,0,0,0
5545,pnb scam,0,0,0,0
5546,crore jobs,crore,0,0,0
5547,against kashmiris,0,0,0,0
5548,campaigner modi,0,0,0,0
5549,scoot fraudsters,to fraudsters,0,0,0
5550,0,0,0,0,0
5551,strengthening namo,namo,0,0,0
5552,cartoonist shut,0,0,0,0
5553,indian passengers,0,0,0,0
5554,drug test,drug testing,testing congress,favor drug,0
5555,minister terrorist,vijayashantiâ remark,terrorist,0,0
5556,rahulgandhi imran,president rahulgandhi,cut modiji,modiji,0
5557,0,0,0,0,0
5558,rahulgandhi tweet,tweet bomb,bjp4india,0,0
5559,0,0,0,0,0
5560,listen bjp,bjp spokesperson,to bjp4india,bjp4india narendramodi,bjp4india
5561,criticises modi,hate modi,modi rw,0,0
5562,indira gandhi,minister indira,indira,0,0
5563,pay ambani,modi spent,ambani,ambani adani,0
5564,gandhi modi,0,0,0,0
5565,congressâ politics,politics begins,congressâ,0,0
5566,dems worried,black votes,0,0,0
5567,summoned syedalishahgeelani,0,0,0,0
5568,linda sarsour,0,0,0,0
5569,kumar raped,mohinder goyal,mla mohinder,0,0
5570,0,0,0,0,0
5571,modi ji,aabhas24 actor_siddharth,actor_siddharth he,actor_siddharth,0
